0.75551,0.56984
1.2584,-0.36625
0.82688,0.078867
-2.1126,-3.7975
-1.8982,-3.4201
1.192,1.7913
1.1064,1.4764
-1.6293,-3.2125
-0.29956,-1.5822
-2.2126,-3.654
0.78599,1.1892
1.0286,0.85473
-1.2072,-4.9109
-0.80976,-2.0294
-1.614,-4.2774
1.6739,0.45597
2.2937,-3.6893
0.97589,-0.46836
0.97787,0.3531
-0.97515,-1.8705
4.6916,-4.1656
0.14759,0.71893
-0.45122,-1.9113
-0.12177,-2.2914
0.35751,0.41935
-0.8292,-1.9984
-0.040822,-1.4866
0.46104,1.7924
0.74862,0.78341
0.57128,0.094185
0.31759,0.7782
-0.12407,0.88894
0.83184,0.19144
0.59609,1.6715
-1.2995,-1.3407
-0.81215,-2.8563
1.2515,1.3469
0.90196,1.1815
-1.3787,-4.3002
1.5906,-4.4432
0.72733,-0.080854
-0.12446,-1.2063
0.19139,-2.2682
-1.9101,-4.0833
-0.5424,-2.0539
0.67681,-0.65227
0.98117,0.52966
-1.3148,-3.3267
-2.5567,-4.1526
1.7048,-3.5314
0.85147,-3.6819
2.4805,-4.0763
-0.92895,-2.509
2.5088,-3.7764
-0.9401,-1.8483
1.1073,-1.1115
1.8428,-3.5332
-1.8527,-3.1173
-0.57529,-1.9326
1.4062,-0.72095
0.31691,1.4842
0.86425,1.1099
1.677,-0.1875
-0.57614,-2.2083
0.93326,0.58458
0.28939,1.0565
1.9695,-4.4868
1.1335,0.36065
1.3395,1.911
1.195,2.1833
0.56215,0.00018781
-0.29932,-1.5111
-0.84907,-1.6906
1.2029,0.72183
-1.7683,-4.2231
1.0676,0.59752
0.89687,-0.50709
-0.72724,-2.0943
1.232,-3.6668
-0.55851,-1.3281
1.1584,-0.5391
1.2011,0.043408
0.37223,-0.35897
0.9481,-0.33877
-0.89889,-1.9866
0.86972,-0.80102
0.43197,0.20746
0.87224,1.2467
-0.98441,-1.7974
1.0154,0.92438
-2.1639,-3.4047
-0.96959,-1.2314
0.81123,0.52848
-1.9121,-3.7771
4.1458,-4.2116
-1.0121,-1.9274
1.5531,0.50276
-0.59638,-2.4066
0.82077,-0.4881
1.5203,-3.5702
1.7323,-0.45833
0.50656,1.2318
-0.82613,-0.98978
1.0644,0.24464
0.29452,2.2689
-0.43765,-2.2316
1.0323,-1.0874
1.3728,0.69043
-1.5768,-3.9838
1.5718,-4.276
-0.35014,-2.4674
2.9508,-4.0969
-1.5975,-3.8771
-1.5526,-3.7834
0.5697,-0.0039403
0.40241,1.3618
-1.2987,-2.7732
0.43974,1.7406
-1.4499,-3.4221
0.48575,0.76988
-2.2965,-4.1132
1.6702,1.5668
-1.3714,-3.9756
0.51171,0.98238
2.0958,-3.9793
1.4898,1.7203
-2.4076,-3.1045
-1.8502,-4.3558
1.0581,1.4628
0.41831,-0.22361
-1.9333,-3.65
0.77039,0.72775
0.60074,-0.25873
-2.5702,-3.5916
4.5086,-3.2223
2.0562,-3.6211
1.7445,1.9345
-1.6289,-3.4572
0.1199,0.21067
-2.132,-4.0649
1.1375,1.4296
-0.92183,-1.7722
-1.9394,-4.0579
2.835,-4.1776
-1.3873,-1.0167
-0.67616,-1.5483
1.9371,1.7849
1.6076,0.8894
1.2888,1.1169
-1.5431,-3.9598
-0.16803,-1.0396
1.4276,1.8963
1.4713,-0.75424
0.69432,0.07664
-2.0115,-3.8949
0.24255,0.063609
-1.9544,-3.2793
-0.86914,-2.5393
2.3709,-3.5204
1.2214,-0.62938
1.3031,-0.11091
0.78634,0.4803
1.4562,1.2073
-1.5724,-4.4262
1.657,-4.6816
1.1503,0.2442
-1.9008,-3.8135
3.2265,-3.3561
1.3954,1.0729
1.4311,-1.3373
3.1504,-3.8421
-1.2896,-3.6511
2.7394,-4.5713
1.5885,2.1982
-0.89586,-1.4465
2.5625,-4.0621
1.1969,-0.40831
-0.80617,-2.4243
0.38827,0.50359
1.0576,2.4545
-1.3334,-4.014
0.56742,0.65734
0.067567,0.74308
-0.39523,-1.6127
2.0047,-0.48948
0.9995,0.44297
0.76578,0.39873
1.5088,0.097652
-1.8294,-3.3214
0.005593,-2.2587
2.8776,-4.0046
0.94558,0.40906
1.0965,-0.47256
0.06947,-1.3957
1.659,0.65781
2.1559,-3.7907
0.83614,0.54566
0.85353,0.80928
1.4493,0.037923
-0.68855,-1.6487
1.731,0.90332
1.0957,-0.4751
1.3142,1.0584
-1.4613,-3.524
1.6758,1.0158
1.6464,-0.39718
0.19143,1.5637
1.042,0.21057
1.1869,-0.060733
0.56692,1.1034
1.6166,1.0142
-1.2418,-2.4013
3.1089,-4.3315
0.57339,-0.021448
0.6442,1.9195
1.2963,0.63871
0.33148,0.93484
-0.88831,-2.2882
-2.3288,-3.9004
-0.26111,-0.99137
-1.1886,-3.6155
0.6049,0.57399
-1.5994,-3.9062
0.92951,-0.15461
1.6314,1.0488
-2.6042,-3.3229
2.1671,-3.8061
1.1843,-2.1015
-2.3505,-3.2495
0.78389,-0.19564
1.3872,0.79927
0.78591,1.6807
3.2983,-3.7373
0.57032,0.6342
0.91464,0.038006
0.69724,0.41622
1.3159,0.83604
1.0094,1.237
0.54455,1.9844
1.0381,0.2932
-3.1709,-3.0009
2.4796,-4.2786
-0.10014,-1.8447
0.88265,-0.5023
1.635,-3.6453
1.2631,0.72842
2.3885,-4.3794
1.0403,-0.26064
-1.9726,-3.7848
-0.1211,1.0676
2.1327,-4.0654
1.37,0.29878
1.8496,0.72737
1.4318,-3.7284
-0.15043,0.57305
0.79134,0.5562
-0.2009,-0.66995
0.38584,1.7915
1.2191,1.2012
1.1176,1.1511
-0.584,-1.6991
2.1415,-3.1019
2.0429,-4.2376
1.2479,-0.26958
-1.7187,-3.1302
1.6258,0.2828
-0.13114,-1.8153
-2.0357,-2.9695
3.5841,-4.1552
3.2305,-4.0524
0.6845,-0.52804
1.0822,-1.3434
-1.5895,-3.2679
-0.61233,-1.4678
4.0529,-4.3271
1.0361,0.30159
0.095267,-2.3696
-0.49361,-1.0823
0.82278,0.25952
0.7887,-0.13186
2.1315,-4.7408
-0.53313,-2.0517
0.8677,-4.1451
-1.2464,-2.929
-0.0072451,-2.3494
0.60376,-0.43444
0.82,-0.47748
-2.0198,-4.03
1.3464,0.53845
1.1139,0.85566
0.59802,0.62695
-0.77832,-2.2448
1.1091,2.6008
1.346,0.33598
0.86304,0.06501
-1.454,-3.7371
-0.21476,-2.2756
1.0181,0.14399
4.0855,-4.3428
-0.61425,-1.4551
3.5256,-4.0973
-1.6997,-3.1579
2.8846,-3.8768
-0.61366,-2.0255
0.66113,0.54597
-0.034692,-0.5164
0.33679,0.85753
0.75672,0.07831
0.98603,0.60863
-2.3926,-3.1635
-0.62726,-2.8044
-0.39086,-1.6787
0.43606,-0.059643
-1.8861,-3.9032
3.3749,-3.4399
0.59688,1.054
1.6108,0.62529
1.3281,0.60588
0.71794,0.85261
1.339,1.1399
0.96507,0.30612
0.88551,1.6134
3.4382,-3.8773
-0.38731,-1.0343
1.2594,-0.43652
0.85481,1.1497
-1.2673,-4.4429
0.91616,1.4114
1.2342,1.142
-0.25807,-1.6859
-2.505,-3.5896
-0.33723,-2.4751
-1.1967,-3.1748
1.8891,1.0748
2.0248,-3.7536
0.7387,1.0249
1.2902,0.6313
-1.3313,-3.6645
-0.52673,-2.1671
0.80629,2.0351
1.1854,-4.9759
1.8007,-3.6471
2.7734,-4.0731
0.93171,0.93383
0.29592,0.48016
0.78362,1.7817
1.5729,-0.72072
-1.8732,-3.8899
-1.4439,-2.0751
1.1035,0.59098
-1.5787,-4.1794
1.5894,0.23335
-0.25711,-1.8482
1.1941,1.3763
1.3187,0.12521
-1.3322,-3.4921
0.96509,0.067193
1.2365,0.57816
1.3219,0.47102
0.13746,0.8132
-0.14084,-2.4297
-0.30726,-2.5125
2.8315,-4.4893
2.0234,0.1246
3.3642,-3.6737
0.62001,-0.26242
-1.5633,-3.2167
-1.0598,-1.4028
0.70165,1.1031
-1.7737,-3.8398
-1.1213,-3.9246
1.2797,0.50346
0.92779,-0.11816
-2.3803,-3.8939
1.4319,-0.49394
1.2114,0.21455
-0.97291,-4.0349
-2.0795,-3.8699
-1.8072,-3.1114
-1.0327,-1.5766
2.7646,-4.4543
-0.89684,-2.6728
-1.4447,-3.8722
1.2524,-0.66404
0.29465,1.4722
1.5744,0.28617
-0.39475,-2.1333
3.1274,-3.2273
-2.3763,-3.7052
0.8155,0.74083
1.0142,2.7334
-2.364,-3.6493
2.4631,-3.5458
0.59392,0.95115
0.92925,1.2898
-1.0934,-1.4204
-1.41,-4.0929
1.8553,-4.066
1.0449,-4.1333
-0.85803,-1.488
0.88067,1.8177
2.9309,-4.1938
2.7768,-3.6982
0.5343,-0.40103
1.1665,0.24098
-0.78671,-1.7018
1.2608,0.0089444
0.36035,0.13483
1.1005,0.59535
0.77757,0.30876
1.9067,1.2134
0.9893,2.6267
1.3057,0.097972
1.1288,0.73038
-2.1788,-3.6274
-1.7673,-3.9159
0.32381,1.2604
0.54596,0.72822
-0.75799,-2.6333
0.75134,0.97716
-0.57811,-2.1491
-0.013502,-1.5722
2.102,-3.9167
-2.0081,-4.219
-1.8368,-3.9914
-1.4436,-2.1276
-0.85134,-2.2426
1.3525,0.15577
0.5929,0.41603
0.89934,1.3019
1.4221,0.89668
-0.30903,-2.0075
-2.029,-4.0443
0.37989,0.83749
-1.0766,-2.1668
-0.85959,-2.1762
-1.0631,-4.0526
-1.2129,-3.3252
1.1431,-0.45224
-2.4795,-3.6512
2.4771,-4.0397
1.8381,0.39674
-0.98964,-3.8055
1.2325,0.84096
1.4093,-0.22007
1.0478,0.85429
-1.8003,-4.0051
0.8998,-0.041167
0.56603,0.60152
-0.46041,-2.0261
2.2568,-3.4923
1.5964,0.50845
1.6759,0.35465
0.11467,-0.94715
1.0601,-0.30837
3.5191,-4.9851
2.9549,-3.6917
1.046,0.061875
0.53882,0.38871
3.7064,-3.8747
0.49489,1.4796
2.1428,-4.0915
-2.3888,-3.5425
0.84214,0.2887
-2.2501,-4.2104
1.7441,-0.42988
1.2197,-3.8743
0.90014,0.50383
-0.38128,-2.0311
1.1441,0.095848
-1.291,-2.52
-0.47734,-1.1759
-0.97948,-4.6562
1.2338,0.94287
1.3639,1.3158
-0.54754,-2.5378
-0.88988,-1.1402
-1.5568,-4.4128
1.053,0.27654
1.8971,0.34105
1.3676,0.078613
1.1519,1.256
-1.0261,-2.0296
-0.98689,-1.43
0.42392,0.98943
-1.0726,-2.2708
4.2788,-3.9568
-2.0151,-4.0318
2.4511,-4.3632
-0.85532,-1.5758
2.1336,-4.1135
0.60012,-0.24296
0.24602,-1.0347
-1.2688,-1.3556
2.5874,-3.7016
0.31772,1.1685
0.65059,0.76631
-0.080548,-1.1971
-1.5951,-3.4709
1.4063,-0.58213
1.7806,-3.7387
-2.11,-3.362
1.8246,0.39147
1.6487,-4.1433
0.96944,1.1697
-1.7191,-3.6586
0.81216,-0.09152
1.2382,1.9719
-1.2042,-1.6691
1.4391,1.3006
1.6088,0.42283
-2.3001,-4.1199
0.48915,0.20718
1.0787,0.78468
0.56739,1.4111
-2.4616,-3.2402
1.031,-0.4306
-0.35256,-1.353
-0.81186,-2.8783
1.4233,0.30703
-0.79701,-2.029
1.3378,0.41445
2.8155,-3.3858
1.0587,0.9385
0.72432,1.5913
-2.3158,-4.0279
1.0113,0.73882
1.5308,0.52981
2.6435,-3.7636
1.5921,0.39973
3.7536,-3.8149
2.5396,-3.9037
1.0993,1.5552
0.010948,-2.2759
1.5448,-0.35324
1.2716,0.73334
1.3666,0.9753
0.25982,0.45667
2.32,-4.4066
0.47154,2.0201
-0.69175,-1.3422
-1.0515,-1.762
1.5776,1.5169
-0.50259,-1.392
-0.10206,-1.3251
1.1216,-4.6275
1.5985,1.4087
1.1459,1.3054
1.5312,-4.5259
-1.4774,-2.7629
-0.99732,-1.6455
-0.021585,2.0743
-0.65894,-3.113
-0.40875,-3.2536
-1.0172,-2.2938
0.42811,-0.19434
3.0444,-3.4709
1.3951,0.57594
-0.87749,-3.7573
-1.6293,-3.239
-2.1937,-4.4695
-1.009,-1.7975
0.90792,0.54607
-0.70649,-2.3236
1.0072,1.805
1.2957,-4.7645
2.3885,-3.7929
0.36507,1.6515
-2.0095,-3.5606
1.6373,-0.16368
0.041898,-0.8849
4.004,-4.1433
0.99438,1.1966
-0.51687,-1.424
-1.6474,-3.9721
-0.82211,-2.3799
1.4745,0.8195
1.2418,0.24618
1.3454,-0.28354
4.5842,-4.1613
0.75581,-3.4931
1.3225,0.35415
3.6658,-4.1438
0.19038,0.36988
1.6727,-0.23366
-0.29509,-1.6213
0.19092,0.80823
0.66302,0.14345
1.4208,-0.18047
1.1257,0.88067
2.2804,-3.7669
1.3016,1.2799
-0.50752,-1.3679
-0.11526,-2.1988
-1.2487,-1.3821
3.3138,-3.634
-1.0034,-1.1145
1.431,-0.15033
2.7628,-4.2619
0.79207,-0.57545
-0.64183,-2.2996
1.0084,0.65698
-0.12446,-2.8852
1.1282,-0.12056
-1.0417,-1.9574
-0.76535,-2.0204
-0.42775,-0.055147
-1.1587,-3.5325
2.7843,-3.9598
1.4831,1.1392
1.9571,-3.675
-1.2929,-1.8814
0.49587,-0.029577
0.36052,-1.5013
1.0194,0.61646
1.3957,0.045235
-1.7431,-4.706
-1.8088,-3.6126
-0.73578,-1.9295
0.55411,0.17415
-0.53503,-1.6653
1.1356,0.7635
1.9757,-4.13
-2.1697,-3.8128
1.1842,-0.40867
-0.58159,-2.1255
1.0287,1.7967
1.6848,0.063854
3.5331,-4.1064
0.75553,0.40344
0.89529,1.9023
2.845,-4.287
1.2304,-0.59251
2.8571,-3.9991
1.0554,1.64
0.66545,0.76028
1.6493,0.71094
-1.4891,-3.3185
1.219,0.23761
0.72285,1.255
1.4862,-0.75769
-0.32279,-2.0097
0.25712,-3.081
1.1732,0.30939
2.3571,-3.826
-0.35768,-0.87127
0.11638,1.8346
1.4496,1.2435
1.2687,-0.33596
0.8743,-0.30214
4.0311,-3.9906
0.15767,-0.12228
1.2637,0.35846
3.1672,-3.2473
3.3011,-4.3033
1.1598,1.1705
1.9618,-4.1344
1.6249,1.7528
0.57052,0.58208
1.1566,0.29004
0.45056,-0.47674
3.6713,-3.1895
1.4176,2.0364
-0.63779,-2.4115
0.53821,0.74079
1.8958,-3.7173
1.2784,0.23589
2.2161,-4.1792
1.953,0.1989
0.3964,-1.0695
0.28094,-1.2527
1.3786,0.64754
1.7725,-0.041058
-1.8658,-3.8584
0.84208,0.98929
-2.3842,-4.3007
0.87389,-0.13992
-1.4388,-3.3886
0.44542,0.81588
-0.69831,-1.3973
1.2109,0.43456
-0.23505,-2.4656
-1.3518,-3.8731
1.7167,0.58805
1.2618,-4.1089
1.2138,-0.39081
-0.39843,-2.217
1.6641,0.43331
-0.7418,-2.1161
0.79368,1.04
4.0463,-4.1166
2.7161,-4.178
0.39225,0.52133
-0.92919,-0.9455
-0.94835,-3.5148
0.14878,1.0651
3.0181,-3.6975
1.2964,0.90069
-1.0682,-3.7741
0.21773,-2.1561
-0.22487,-1.8793
-0.071967,-1.747
1.2755,-0.71817
-1.3177,-4.3918
-0.70733,-1.2422
2.5012,-4.4702
-0.32073,-2.4721
0.52091,-1.6677
-2.3073,-3.7709
1.7183,0.81369
1.4626,-0.46466
-0.50655,-3.1925
1.1261,1.3485
2.118,-4.0942
1.3941,-0.95304
-1.109,-2.6135
-2.5011,-3.4361
1.5975,0.73643
1.7424,-0.03331
1.3441,-0.58476
0.27696,0.079245
1.2346,-0.73034
1.7006,-0.68197
0.73486,1.4231
0.84113,1.1859
-1.9178,-3.7001
-0.66439,-3.863
-1.0774,-2.7096
0.65285,1.2816
2.0959,-3.7414
1.4977,0.034081
1.8591,0.30878
